10.0,96,135,-233.04754095957676,6261.077,10.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.0
10.0,96,135,-233.04754095957676,6249.823,10.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.0
