10.0,96,135,-233.04754095957676,7027.347,10.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.0
10.0,96,135,-233.04754095957676,6971.404,10.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.00.0,0.0,0.0,0.0,0.0
