15.0, -2.1522181923690713, 1731.02, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
15.0, -3.0434764964368513, 105.448, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
15.0, -8.613658781337904, 112.766, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
15.0, -4.496288183035171, 108.583, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
15.0, -5.363977221650052, 118.274, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
15.0, -3.7186125821387974, 95.247, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
15.0, -7.6850000000000005, 64.353, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
15.0, -7.787331869338458, 189.612, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
15.0, -4.000000000000001, 75.106, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
15.0, -0.1634926829268294, 38.066, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0
15.0, -5.860852698353967, 112.563, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
15.0, -2.39249176477893, 132.996, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
15.0, -0.6400000000000001, 49.061, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
15.0, -1.7550147091559793, 184.448, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
15.0, -0.9478510777269764, 64.703, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
15.0, -2.944, 178.143, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
15.0, -7.2325138250383105, 111.902, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
