10,-279.2081975,43.239,53.284,1,0,0,0,8,8,5,5,3,2,3,2,0.8,0.9,0.6,0.7
20,-263.3514129,44.266,78.015,2,0,0,0,8,8,5,5,3,2,3,2,0.8,0.9,0.6,0.7
30,-233.2612205,44.746,107.139,3,0,1,0,8,8,5,5,3,2,3,2,0.8,0.9,0.6,0.7
40,-225.1155231,45.685,198.202,5,0,0,0,8,8,5,5,3,2,3,2,0.8,0.9,0.6,0.7
