10,-279.2081975,43.926,54.882,1,0,0,0,8,8,5,5,3,2,3,2,0.8,0.9,0.6,0.7
20,-263.3514129,45.366,79.033,2,0,0,0,8,8,5,5,3,2,3,2,0.8,0.9,0.6,0.7
30,-233.2612205,47.31,109.614,3,0,1,0,8,8,5,5,3,2,3,2,0.8,0.9,0.6,0.7
40,-225.1155231,46.433,193.522,5,0,0,0,8,8,5,5,3,2,3,2,0.8,0.9,0.6,0.7
