10.0, -279.20819748486247, 34.364, 42.593, 0, 0, 0, 1
20.0, -263.3514128579556, 36.007, 61.454, 0, 0, 0, 2
30.0, -232.19980764869024, 35.906, 97.263, 0, 1, 0, 3
40.0, -225.11552310016268, 35.785, 113.185, 0, 0, 0, 5
50.0, -232.6773744709793, 52.403, 103.619, 0, 0, 0, 6
60.0, -203.75213701412198, 35.036, 93.332, 0, 0, 0, 7
70.0, -226.1314519278412, 52.241, 92.558, 0, 1, 0, 8
