10.0, -265.95406831652656, 181.661, 2.0, 0.0, 0.0, 0.0
20.0, -238.9990440098895, 2774.08, 1.0, 3.0, 0.0, 0.0
30.0, 99999.0, 17412.248, 3.0, 3.0, 0.0, 0.0
40.0, 99999.0, 51410.381, 1.0, 7.0, 0.0, 0.0
