20, -29.0, 0.0, 27.518, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 5, 10, 5, 8, 8, 6, 3, 5, 2, 2, 3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.6
20, -29.0, 0.0, 0.033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 5, 10, 5, 8, 8, 6, 3, 5, 2, 2, 3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.6
20, -29.0, 0.0, 0.029, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 5, 10, 5, 8, 8, 6, 3, 5, 2, 2, 3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.6
20, -29.0, 0.0, 0.028, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 5, 10, 5, 8, 8, 6, 3, 5, 2, 2, 3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.6
20, -29.0, 0.0, 0.034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 5, 10, 5, 8, 8, 6, 3, 5, 2, 2, 3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.6
20, -29.0, 0.0, 0.027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 5, 10, 5, 8, 8, 6, 3, 5, 2, 2, 3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.6
20, -29.0, 0.0, 0.026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 5, 10, 5, 8, 8, 6, 3, 5, 2, 2, 3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.6
20, -29.0, 0.0, 0.027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 5, 10, 5, 8, 8, 6, 3, 5, 2, 2, 3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.6
20, -29.0, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 5, 10, 5, 8, 8, 6, 3, 5, 2, 2, 3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.6
20, -29.0, 0.0, 0.026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 5, 10, 5, 8, 8, 6, 3, 5, 2, 2, 3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.6
20, -29.0, 0.0, 0.028, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 5, 10, 5, 8, 8, 6, 3, 5, 2, 2, 3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.6
20, -29.0, 0.0, 0.026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 5, 10, 5, 8, 8, 6, 3, 5, 2, 2, 3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.6
20, -29.0, 0.0, 0.023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 5, 10, 5, 8, 8, 6, 3, 5, 2, 2, 3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.6
20, -29.0, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 5, 10, 5, 8, 8, 6, 3, 5, 2, 2, 3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.6
20, -29.0, 0.0, 0.025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 5, 10, 5, 8, 8, 6, 3, 5, 2, 2, 3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.6
20, -29.0, 0.0, 0.025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 5, 10, 5, 8, 8, 6, 3, 5, 2, 2, 3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.6
20, -29.0, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 5, 10, 5, 8, 8, 6, 3, 5, 2, 2, 3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.6
20, -29.0, 0.0, 0.032, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 5, 10, 5, 8, 8, 6, 3, 5, 2, 2, 3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.6
20, -29.0, 0.0, 0.022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 5, 10, 5, 8, 8, 6, 3, 5, 2, 2, 3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.6
20, -29.0, 0.0, 0.025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 5, 10, 5, 8, 8, 6, 3, 5, 2, 2, 3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.6
20, -29.0, 0.0, 0.036, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 5, 10, 5, 8, 8, 6, 3, 5, 2, 2, 3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.6
20, -29.0, 0.0, 0.032, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 5, 10, 5, 8, 8, 6, 3, 5, 2, 2, 3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.6
20, -29.0, 0.0, 0.033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 5, 10, 5, 8, 8, 6, 3, 5, 2, 2, 3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.6
20, -29.0, 0.0, 0.038, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 5, 10, 5, 8, 8, 6, 3, 5, 2, 2, 3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.6
20, -29.0, 0.0, 0.037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10, 5, 10, 5, 8, 8, 6, 3, 5, 2, 2, 3, 0.6, 0.6, 0.7, 0.7, 0.9, 0.6
