10, -300.0, 0.0, 56.492, 0.0, 0.0, 0.0, 0.0, 5, 8, 5, 8, 3, 3, 2, 2, 0.6, 0.8, 0.7, 0.9
20, -300.0, 0.0, 0.089, 0.0, 0.0, 0.0, 0.0, 5, 8, 5, 8, 3, 3, 2, 2, 0.6, 0.8, 0.7, 0.9
30, -300.0, 0.0, 0.081, 0.0, 0.0, 0.0, 0.0, 5, 8, 5, 8, 3, 3, 2, 2, 0.6, 0.8, 0.7, 0.9
