10, -300.0, 0.955, 1.12, 0.0, 0.0, 0.0, 0.0, 5, 5, 8, 8, 2, 3, 2, 3, 0.7, 0.6, 0.9, 0.8
20, -300.0, 0.357, 0.442, 0.0, 0.0, 0.0, 0.0, 5, 5, 8, 8, 2, 3, 2, 3, 0.7, 0.6, 0.9, 0.8
30, -300.0, 0.344, 0.431, 0.0, 0.0, 0.0, 0.0, 5, 5, 8, 8, 2, 3, 2, 3, 0.7, 0.6, 0.9, 0.8
