20, -29.0, 0.475, 0.54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.2, 0.234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.177, 0.205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.172, 0.202, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.207, 0.242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.167, 0.195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.156, 0.182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.163, 0.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.185, 0.216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.16, 0.187, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.17, 0.198, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.156, 0.183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.145, 0.169, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.185, 0.217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.157, 0.183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.156, 0.183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.188, 0.22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.197, 0.23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.138, 0.161, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.153, 0.179, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.221, 0.258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.192, 0.224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.203, 0.237, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.23, 0.268, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.225, 0.262, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.207, 0.241, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.202, 0.236, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.185, 0.215, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.225, 0.263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.191, 0.223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.201, 0.234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.22, 0.257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
20, -29.0, 0.221, 0.258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5, 8, 10, 5, 8, 10, 2, 2, 5, 3, 3, 6, 0.7, 0.9, 0.7, 0.6, 0.6, 0.6
