20.0, 0.0, 475.789, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0
20.0, 0.0, 20.926, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 3.887, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 9.14, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 81.015, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0
20.0, 0.0, 2.312, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 18.964, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 9.808, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 8.487, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 2.294, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 37.482, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 11.015, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 11.59, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 4.084, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 23.52, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 11.954, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 21.385, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 3.514, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 8.102, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 11.336, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 9.369, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 12.665, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 21.535, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 14.458, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 6.571, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 11.823, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 5.449, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 246.591, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0
20.0, 0.0, 3.701, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 1.358, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 7.086, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 8.324, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 18.685, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 3.986, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 10.379, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 19.504, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 13.726, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 16.094, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 16.859, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
20.0, 0.0, 8.043, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0
