10, -268.1134246477744, 0.0, 34.533, 2.0, 0.0, 0.0, 0.0, 5, 8, 5, 8, 3, 3, 2, 2, 0.6, 0.8, 0.7, 0.9
20, -242.88525935328042, 0.0, 63.802, 4.0, 0.0, 0.0, 0.0, 5, 8, 5, 8, 3, 3, 2, 2, 0.6, 0.8, 0.7, 0.9
30, -230.9751609519432, 0.0, 69.316, 6.0, 0.0, 0.0, 0.0, 5, 8, 5, 8, 3, 3, 2, 2, 0.6, 0.8, 0.7, 0.9
40, -215.2036250708217, 0.0, 80.425, 8.0, 0.0, 0.0, 0.0, 5, 8, 5, 8, 3, 3, 2, 2, 0.6, 0.8, 0.7, 0.9
50, -197.50417121499862, 0.0, 254.116, 10.0, 0.0, 0.0, 0.0, 5, 8, 5, 8, 3, 3, 2, 2, 0.6, 0.8, 0.7, 0.9
60, -188.22579836366575, 0.001, 106.658, 12.0, 0.0, 0.0, 0.0, 5, 8, 5, 8, 3, 3, 2, 2, 0.6, 0.8, 0.7, 0.9
70, -172.64056317092457, 0.0, 441.139, 14.0, 0.0, 0.0, 0.0, 5, 8, 5, 8, 3, 3, 2, 2, 0.6, 0.8, 0.7, 0.9
