10, -279.20819748486247, 73.387, 89.968, 1.0, 0.0, 0.0, 0.0, 8, 8, 5, 5, 3, 2, 3, 2, 0.8, 0.9, 0.6, 0.7
20, -260.90497737556564, 75.94, 142.268, 2.0, 0.0, 0.0, 0.0, 8, 8, 5, 5, 3, 2, 3, 2, 0.8, 0.9, 0.6, 0.7
10, -279.20819748486247, 73.268, 89.647, 1.0, 0.0, 0.0, 0.0, 8, 8, 5, 5, 3, 2, 3, 2, 0.8, 0.9, 0.6, 0.7
20, -260.90497737556564, 74.72, 141.71, 2.0, 0.0, 0.0, 0.0, 8, 8, 5, 5, 3, 2, 3, 2, 0.8, 0.9, 0.6, 0.7
