10, -109.77777777777777, 0.001, 17.165, 2.0, 0.0, 0.0, 0.0, 5, 8, 5, 8, 3, 3, 2, 2, 0.6, 0.8, 0.7, 0.9
10, -118.84167794316643, 0.0, 136.015, 2.0, 0.0, 0.0, 0.0, 5, 8, 5, 8, 3, 3, 2, 2, 0.6, 0.8, 0.7, 0.9
