10, -268.5074153301332, 0.0, 106.634, 2.0, 0.0, 0.0, 0.0, 5, 8, 5, 8, 3, 3, 2, 2, 0.6, 0.8, 0.7, 0.9
20, -241.43309675632355, 0.0, 196.871, 4.0, 0.0, 0.0, 0.0, 5, 8, 5, 8, 3, 3, 2, 2, 0.6, 0.8, 0.7, 0.9
10, -268.5074153301332, 0.0, 107.947, 2.0, 0.0, 0.0, 0.0, 5, 8, 5, 8, 3, 3, 2, 2, 0.6, 0.8, 0.7, 0.9
20, -241.43309675632355, 0.0, 197.482, 4.0, 0.0, 0.0, 0.0, 5, 8, 5, 8, 3, 3, 2, 2, 0.6, 0.8, 0.7, 0.9
