10.0,12,34,-7.381818181818183,9.477,[0.0, 0.0, 0.0, 2.0, 0.0, 0.0]
10.0,10,19,-5.413333333333334,2.796,[0.0, 0.0, 0.0, 2.0, 0.0, 0.0]
10.0,10,22,-1.6763870967741945,8.552,[0.0, 0.0, 0.0, 2.0, 0.0, 0.0]
10.0,11,23,-4.187317073170733,5.461,[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]
10.0,11,30,-3.925953511409909,5.577,[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]
13.0,12,27,-4.391925295662775,10.364,[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]
13.0,12,28,-4.949195912927588,24.52,[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]
13.0,10,22,-3.140218746230247,31.716,[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]
13.0,13,36,-0.018559999999999244,5.423,[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]
