25, 19.015276922726137, 120.132, 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 7, 8, 10, 8, 10, 5, 5, 1, 6, 4, 4, 6, 5, 5, 3, 2, 0.5, 0.9, 0.6, 0.7, 0.6, 0.6, 0.8, 0.6, 0.8, 
25, 16.717270264321797, 123.775, 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 12, 8, 8, 7, 5, 10, 10, 1, 2, 6, 4, 5, 4, 3, 6, 5, 0.5, 0.8, 0.9, 0.7, 0.6, 0.6, 0.6, 0.6, 0.8, 
25, 28.992919921875, 10482.285, 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 5, 7, 8, 8, 10, 10, 12, 1, 2, 3, 4, 4, 5, 5, 6, 6, 0.5, 0.8, 0.6, 0.6, 0.7, 0.6, 0.8, 0.6, 0.9, 
25, 24.52916666666667, 20778.671, 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 5, 8, 10, 10, 7, 12, 8, 1, 2, 3, 5, 5, 6, 4, 6, 4, 0.5, 0.8, 0.6, 0.6, 0.8, 0.6, 0.6, 0.9, 0.7, 
25, 25.724397590361445, 344.224, 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 8, 10, 5, 12, 7, 8, 10, 1, 3, 5, 5, 2, 6, 4, 4, 6, 0.5, 0.6, 0.6, 0.8, 0.8, 0.9, 0.6, 0.7, 0.6, 
25, 23.911787902712256, 1954.812, 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 10, 8, 12, 7, 5, 8, 10, 1, 3, 5, 5, 6, 4, 2, 4, 6, 0.5, 0.6, 0.8, 0.6, 0.9, 0.6, 0.8, 0.7, 0.6, 
25, 22.793789179045117, 3677.093, 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 5, 8, 10, 7, 10, 8, 12, 1, 2, 3, 5, 5, 4, 6, 4, 6, 0.5, 0.8, 0.6, 0.6, 0.8, 0.6, 0.6, 0.7, 0.9, 
