10.0, 8.899106002554278, 32.722, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0
15.0, 13.017446061390025, 258.005, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0
20.0, 18.18840820652864, 204.835, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
25.0, 18.742968438063187, 1294.827, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
