10, 19.626666666666665, 33.189, 0, 1, 0, 0, 0, 0, 0, 0, 0, 12, 10, 10, 8, 8, 5, 7, 5, 2, 6, 5, 6, 4, 5, 2, 4, 3, 1, 0.9, 0.8, 0.6, 0.7, 0.6, 0.8, 0.6, 0.6, 0.5, 
15, 19.96857142857143, 37.431, 1, 0, 0, 0, 0, 0, 0, 0, 1, 12, 10, 10, 8, 8, 5, 7, 5, 2, 6, 5, 6, 4, 5, 2, 4, 3, 1, 0.9, 0.8, 0.6, 0.7, 0.6, 0.8, 0.6, 0.6, 0.5, 
20, 19.99828495472934, 30.887, 1, 0, 0, 1, 0, 0, 0, 0, 0, 12, 10, 10, 8, 8, 5, 7, 5, 2, 6, 5, 6, 4, 5, 2, 4, 3, 1, 0.9, 0.8, 0.6, 0.7, 0.6, 0.8, 0.6, 0.6, 0.5, 
25, 19.999326161928494, 30.283, 2, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 10, 8, 8, 5, 7, 5, 2, 6, 5, 6, 4, 5, 2, 4, 3, 1, 0.9, 0.8, 0.6, 0.7, 0.6, 0.8, 0.6, 0.6, 0.5, 
