10, 19.84, 33.608, 0, 1, 0, 0, 0, 0, 0, 0, 0, 12, 10, 8, 5, 10, 8, 7, 5, 2, 6, 5, 5, 3, 6, 4, 4, 2, 1, 0.9, 0.8, 0.6, 0.6, 0.6, 0.7, 0.6, 0.8, 0.5, 
15, 19.990000000000002, 0.404, 1, 0, 0, 0, 0, 0, 0, 0, 1, 12, 10, 8, 5, 10, 8, 7, 5, 2, 6, 5, 5, 3, 6, 4, 4, 2, 1, 0.9, 0.8, 0.6, 0.6, 0.6, 0.7, 0.6, 0.8, 0.5, 
20, 19.998720000000002, 0.261, 1, 0, 1, 0, 0, 0, 0, 0, 0, 12, 10, 8, 5, 10, 8, 7, 5, 2, 6, 5, 5, 3, 6, 4, 4, 2, 1, 0.9, 0.8, 0.6, 0.6, 0.6, 0.7, 0.6, 0.8, 0.5, 
25, 19.99998, 0.247, 2, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 8, 5, 10, 8, 7, 5, 2, 6, 5, 5, 3, 6, 4, 4, 2, 1, 0.9, 0.8, 0.6, 0.6, 0.6, 0.7, 0.6, 0.8, 0.5, 
